DATE,SATCH-DAY,SATCH-NIGHT,SATCH-TOT,LSE-DAY,LSE-TOT,TOTAL,LSE-PERCENT,LSE-NIGHT
2019-12-26,4530,5518,9998,1827.0,4480,14478,0.3094350048349219,2653.0
2019-12-27,4143,5433,9576,1325.0,4323,13899,0.31102957047269586,2998.0
2019-12-28,5395,5917,11310,1022.0,2852,14162,0.20138398531280893,1830.0
2019-12-17,2416,2258,4674,,1636,6310,0.25927099841521395,
2019-12-18,1510,2561,4071,722.0,1768,5839,0.30279157389964034,1046.0
2019-12-19,1495,2652,4147,715.0,2884,7031,0.41018347319015785,2169.0
2019-12-20,2457,3554,6012,660.0,3041,9053,0.33591074781840274,2381.0
2019-12-21,3766,4446,8213,2061.0,3595,11807,0.30448039298721097,1534.0
2019-12-10,1543,2251,3794,576.0,1623,5417,0.29961233154882777,1047.0
2019-12-11,1979,2967,4946,672.0,2102,7048,0.2982406356413167,1430.0
2019-12-12,2290,3574,5864,933.0,2185,8050,0.2714285714285714,1252.0
2019-12-13,2648,5250,7898,692.0,2936,10834,0.27099870777182944,2244.0
2019-12-14,4396,4835,9231,2201.0,3198,12429,0.257301472363022,997.0
2019-12-03,1160,1774,2934,369.0,1322,4256,0.3106203007518797,953.0
2019-12-04,1985,1955,3940,342.0,1247,5188,0.24036237471087124,905.0
2019-12-05,2008,2753,4761,470.0,1846,6607,0.2794006356894203,1376.0
2019-12-06,2964,4510,7475,762.0,1913,9388,0.2037707711972731,1151.0
2019-12-07,2914,5158,8073,1120.0,2489,10562,0.23565612573376254,1369.0
2019-11-26,2844,3271,6115,530.0,1846,7962,0.23185129364481286,1316.0
2019-11-27,2727,5150,7877,653.0,3034,10911,0.27806800476583265,2381.0
2019-11-29,3742,6474,10216,1470.0,6140,16357,0.37537445741884207,4670.0
2019-11-30,5692,4009,9701,2266.0,3254,12955,0.25117715167888843,988.0
2019-11-19,1152,2435,3587,467.0,1197,4785,0.2501567398119122,730.0
2019-11-20,1687,1728,3415,377.0,1013,4428,0.22877145438121047,636.0
2019-11-21,1278,2387,3665,569.0,1709,5374,0.31801265351693336,1140.0
2019-11-22,2088,4074,6163,729.0,2542,8705,0.2920160827110856,1813.0
2019-11-23,4224,6851,11075,1469.0,3606,14682,0.24560686554965264,2137.0
2019-11-12,1360,1569,2930,419.0,1600,4530,0.35320088300220753,1181.0
2019-11-13,1336,2530,3866,516.0,1443,5309,0.27180259935957807,927.0
2019-11-14,1424,2958,4383,386.0,1480,5863,0.25243049633293535,1094.0
2019-11-15,2386,4470,6857,518.0,2473,9330,0.26505894962486604,1955.0
2019-11-16,3206,4450,7656,1440.0,3382,11038,0.3063960862475086,1942.0
2019-11-05,1560,1591,3151,227.0,711,3863,0.18405384416256795,484.0
2019-11-06,2083,2859,4942,387.0,1577,6519,0.24190826813928518,1190.0
2019-11-07,2413,4404,6817,415.0,2598,9415,0.2759426447158789,2183.0
2019-11-08,3128,7783,10911,660.0,4361,15272,0.2855552645364065,3701.0
2019-11-09,5148,7433,12582,2382.0,6403,18985,0.3372662628390835,4021.0
2019-10-29,1515,2563,4078,450.0,1023,5102,0.2005096040768326,573.0
2019-10-30,1651,2629,4281,566.0,1576,5857,0.2690797336520403,1010.0
2019-10-31,1839,2862,4701,514.0,1709,6410,0.26661466458658345,1195.0
2019-11-01,3147,5713,8860,643.0,2742,11602,0.23633856231684192,2099.0
2019-11-02,3316,4677,7993,697.0,1062,9753,0.10888957243924946,365.0
2019-10-22,1690,2624,4314,658.0,1806,6120,0.2950980392156863,1148.0
2019-10-23,1880,2367,4247,302.0,1835,6083,0.30166036495150417,1533.0
2019-10-24,1124,3253,4377,294.0,1105,5482,0.2015687705217074,811.0
2019-10-25,2681,4550,7231,992.0,2831,10062,0.28135559530908366,1839.0
2019-10-26,4247,6043,10290,822.0,3080,13370,0.23036649214659685,2258.0
2019-10-15,1524,2507,4031,366.0,1151,5182,0.22211501350829796,785.0
2019-10-16,1894,3067,4961,410.0,2458,7419,0.3313114975064025,2048.0
2019-10-17,3007,3245,6252,665.0,2012,8264,0.24346563407550822,1347.0
2019-10-18,3084,5012,8097,972.0,1955,10052,0.19448865897333864,983.0
2019-10-19,3519,5769,9288,1514.0,3533,12821,0.2755635285859137,2019.0
2019-10-08,1080,2255,3335,477.0,1714,5050,0.33940594059405943,1237.0
2019-10-09,1402,2523,3952,351.0,1437,5362,0.2679970160387915,1086.0
2019-10-10,1472,3315,4787,812.0,1874,6662,0.28129690783548483,1062.0
2019-10-11,1624,5186,6810,873.0,2716,9526,0.285114423682553,1843.0
2019-10-12,3463,5179,8642,983.0,2057,10699,0.19226095896812787,1074.0
2019-10-01,1960,2115,4075,282.0,912,4988,0.18283881315156375,630.0
2019-10-02,1058,2725,3783,200.0,1447,5231,0.27662014911106864,1247.0
2019-10-03,1539,3391,5530,473.0,2069,7399,0.27963238275442626,1596.0
2019-10-04,4124,7236,11360,903.0,4730,16090,0.2939714108141703,3827.0
2019-10-05,4444,6270,10714,728.0,3292,14006,0.23504212480365558,2564.0
2019-09-24,1416,2474,3891,423.0,1517,5408,0.2805103550295858,1094.0
2019-09-25,1550,2558,4108,438.0,1765,5874,0.30047667688117125,1327.0
2019-09-26,1874,3133,5007,484.0,1367,6374,0.21446501411986194,883.0
2019-09-27,2861,6892,9753,1116.0,4035,13789,0.29262455580535207,2919.0
2019-09-28,4525,6654,11178,1479.0,4346,15524,0.27995362020097914,2867.0
2019-09-17,1981,2204,4185,321.0,1091,5276,0.20678544351781653,770.0
2019-09-18,1562,2920,4482,,1488,5970,0.2492462311557789,
2019-09-19,1629,3416,5046,341.0,2312,7358,0.3142158195161729,1971.0
2019-09-20,2349,5753,8102,518.0,3115,11217,0.27770348578051174,2597.0
2019-09-21,3545,7045,10590,1842.0,5582,16172,0.34516448182043036,3740.0
2019-09-10,1651,2160,3811,179.0,1783,5594,0.31873435824097246,1604.0
2019-09-11,1670,1987,3657,275.0,1452,5109,0.28420434527304755,1177.0
2019-09-12,1298,2629,3927,179.0,1351,5279,0.2559196817579087,1172.0
2019-09-13,2864,5286,8150,425.0,2897,11047,0.2622431429347334,2472.0
2019-09-14,4256,5059,9315,1145.0,2597,11912,0.21801544660846206,1452.0
2019-09-03,2513,3261,5775,784.0,1726,7511,0.229796298761816,942.0
2019-09-04,2418,3065,5484,671.0,1705,7189,0.23716789539574348,1034.0
2019-09-05,1509,2465,3974,440.0,1554,5528,0.28111432706222866,1114.0
2019-09-06,2138,5732,7870,356.0,2271,10141,0.2239424119909279,1915.0
2019-09-07,4449,4172,5621,1044.0,1864,10486,0.17776082395575052,820.0
2019-08-27,1658,3162,4820,562.0,1854,6673,0.2778360557470403,1292.0
2019-08-28,1223,2557,3779,285.0,1216,4996,0.2433947157726181,931.0
2019-08-29,1655,2953,4608,619.0,1187,5796,0.20479641131815046,568.0
2019-08-30,1774,5319,7093,566.0,2522,9615,0.2622984919396776,1956.0
2019-08-31,2685,4838,7524,590.0,2068,9592,0.21559633027522937,1478.0
2019-08-20,1404,2619,4023,372.0,1240,5263,0.23560706821204636,868.0
2019-08-21,2121,2680,4801,239.0,1552,6353,0.2442940343144971,1313.0
2019-08-22,1437,2989,4427,409.0,1923,6350,0.30283464566929136,1514.0
2019-08-23,2257,5690,7947,789.0,3458,11405,0.30320035072336693,2669.0
2019-08-24,3483,4288,7771,,2177,9948,0.2188379573783675,
2019-08-13,2018,2704,4722,569.0,1452,6174,0.23517978620019436,883.0
2019-08-14,1759,4035,5794,315.0,1472,7266,0.20258739333883843,1157.0
2019-08-15,2157,4004,6161,406.0,2052,8214,0.2498173849525201,1646.0
2019-08-16,3994,6081,10075,768.0,3211,13286,0.24168297455968688,2443.0
2019-08-17,4428,6512,10940,1825.0,4886,15826,0.3087324655629976,3061.0
2019-08-06,2115,3555,5670,551.0,1556,7227,0.21530372215303722,1005.0
2019-08-07,2574,3579,6153,449.0,2218,8372,0.2649307214524606,1769.0
2019-08-08,2258,4402,6660,645.0,1493,8154,0.18310031886190828,848.0
2019-08-09,2758,6223,8981,757.0,3562,12543,0.2839830981423902,2805.0
2019-08-10,5619,5501,11121,2517.0,4493,15614,0.2877545792237735,1976.0
2019-07-30,2132,3982,6114,495.0,1803,7917,0.2277377794619174,1308.0
2019-07-31,2473,2518,4991,645.0,1623,6614,0.24538856970063502,978.0
2019-08-01,2273,4660,6933,432.0,1860,8793,0.21153190037529854,1428.0
2019-08-02,2790,5274,8064,456.0,2135,10199,0.20933424845573095,1679.0
2019-08-03,3435,6129,9546,997.0,3370,12935,0.2605334364128334,2373.0
2019-07-23,1823,2645,4468,203.0,1758,6226,0.2823642788307099,1555.0
2019-07-24,2281,3123,5404,404.0,1327,6731,0.19714752637052443,923.0
2019-07-25,2682,3037,5719,483.0,2401,8120,0.2956896551724138,1918.0
2019-07-26,4009,5843,9852,685.0,2549,12401,0.2055479396822837,1864.0
2019-07-27,3871,6196,10067,793.0,35343,13602,2.59836788707543,34550.0
2019-07-16,1571,3253,4824,450.0,1940,6765,0.286770140428677,1490.0
2019-07-17,1663,3206,4869,239.0,1571,6440,0.24394409937888198,1332.0
2019-07-18,1791,3772,5563,210.0,1744,7308,0.23864258347016967,1534.0
2019-07-19,2445,6059,8504,671.0,2664,11168,0.23853868194842406,1993.0
2019-07-20,3661,7496,11158,1172.0,3686,14844,0.24831581783885745,2514.0
2019-07-09,1779,3692,5471,449.0,1802,7273,0.24776570878592052,1353.0
2019-07-10,2484,3815,6299,393.0,1354,7653,0.17692408205932314,961.0
2019-07-11,1881,3575,5456,293.0,1441,6897,0.20893141945773525,1148.0
2019-07-12,2799,5488,8287,847.0,3580,11867,0.30167691918766326,2733.0
2019-07-13,5173,5419,10593,1315.0,3594,14187,0.25333051385070837,2279.0
2019-07-02,1847,2704,4551,503.0,1740,6292,0.2765416401780038,1237.0
2019-07-03,2554,3814,6368,262.0,1384,7753,0.17851154391848317,1122.0
2019-07-04,2408,3905,6314,565.0,442,1008,0.4384920634920635,-123.0
2019-07-05,2557,3992,6549,936.0,2428,8977,0.2704689762726969,1492.0
2019-07-06,3915,4781,8696,532.0,2175,10872,0.2000551876379691,1643.0
2019-06-25,2265,2403,4668,356.0,1007,5675,0.17744493392070484,651.0
2019-06-26,2353,3483,5836,497.0,1931,7767,0.24861593923007597,1434.0
2019-06-27,2758,3493,6251,586.0,1618,7869,0.20561697801499554,1032.0
2019-06-28,3600,5777,9377,592.0,3289,12667,0.2596510618141628,2697.0
2019-06-29,5556,5049,10605,879.0,2327,12933,0.1799273177143741,1448.0
2019-06-18,1835,3117,4952,323.0,1071,6023,0.17781836294205544,748.0
2019-06-19,1869,4346,6215,681.0,2211,8427,0.2623709505161979,1530.0
2019-06-20,2221,3426,5647,394.0,1589,7236,0.21959646213377557,1195.0
2019-06-21,2460,5987,8447,332.0,1937,10384,0.18653697996918336,1605.0
2019-06-22,3523,4784,8307,643.0,2509,10816,0.23197115384615385,1866.0
2019-06-11,2771,2778,5549,386.0,1596,7145,0.22337298810356893,1210.0
2019-06-12,1653,2278,3931,475.0,1254,5185,0.24185149469623915,779.0
2019-06-13,1985,3184,5169,599.0,2274,7443,0.30552196694881095,1675.0
2019-06-14,2293,5694,7987,571.0,2854,10841,0.2632598468775943,2283.0
2019-06-15,3511,5360,8871,778.0,2275,11146,0.20410909743405706,1497.0
2019-06-04,1728,2467,4195,330.0,1095,5290,0.20699432892249528,765.0
2019-06-05,1819,3209,5028,316.0,1120,6149,0.18214343795739144,804.0
2019-06-06,2167,3713,5880,662.0,2189,8069,0.2712851654480109,1527.0
2019-06-07,2467,5883,8350,,2827,11177,0.2529301243625302,
2019-06-08,4369,6082,10479,1476.0,3932,14411,0.27284713066407607,2456.0
2019-05-28,1629,2695,4324,336.0,1055,5380,0.19609665427509293,719.0
2019-05-29,1412,3232,4644,266.0,1380,6024,0.2290836653386454,1114.0
2019-05-30,2259,3010,5269,353.0,1735,7004,0.24771559109080526,1382.0
2019-05-31,2925,4426,7351,868.0,3218,10570,0.3044465468306528,2350.0
2019-06-01,3555,5454,9009,1499.0,3565,12575,0.28349900596421473,2066.0
2019-05-21,1621,2448,4069,476.0,1733,5802,0.29869010685970354,1257.0
2019-05-22,1993,2769,4763,589.0,1830,6593,0.2775671166388594,1241.0
2019-05-23,1834,2844,4678,262.0,1232,5910,0.20846023688663282,970.0
2019-05-24,2730,4350,7080,,2611,9691,0.2694252399133216,
2019-05-25,4291,6090,10381,1604.0,4601,14982,0.30710185556000535,2997.0
2019-05-14,2111,3018,5129,422.0,1957,7087,0.2761394101876676,1535.0
2019-05-15,2130,2577,4707,323.0,1990,6697,0.29714797670598775,1667.0
2019-05-16,1938,4022,5960,223.0,2002,7962,0.2514443607133886,1779.0
2019-05-17,2255,5131,7386,342.0,1957,9343,0.2094616290270791,1615.0
2019-05-18,2764,4852,7616,818.0,2163,9780,0.22116564417177914,1345.0
2019-05-07,1807,3380,5187,471.0,828,6015,0.1376558603491272,357.0
2019-05-08,2008,2833,4841,368.0,1580,6421,0.2460675907179567,1212.0
2019-05-09,1927,2886,4813,357.0,1329,6143,0.21634380595800098,972.0
2019-05-10,2176,3795,5971,352.0,1919,7891,0.24318844252946395,1567.0
2019-05-11,2829,5266,8095,1102.0,2748,10843,0.2534353961080882,1646.0
2019-04-30,2137,3510,5647,411.0,1188,6836,0.173785839672323,777.0
2019-05-01,3286,4204,7490,427.0,1465,8955,0.16359575656058067,1038.0
2019-05-02,2673,4450,7123,471.0,1901,9024,0.2106604609929078,1430.0
2019-05-03,3911,8050,11961,1357.0,3993,15955,0.25026637417737385,2636.0
2019-05-04,6304,7203,13507,1849.0,3805,17312,0.21978974121996303,1956.0
2019-04-23,1676,2226,3902,242.0,1054,4957,0.21262860601170064,812.0
2019-04-24,2260,3732,5992,537.0,1805,7797,0.23149929460048738,1268.0
2019-04-25,2017,3346,5363,192.0,1249,6613,0.188870406774535,1057.0
2019-04-26,2327,6857,9184,630.0,2764,11948,0.23133578841647137,2134.0
2019-04-27,3831,6648,10480,1133.0,3816,14296,0.26692781197537774,2683.0
2019-04-16,1845,2659,4504,276.0,1489,5993,0.2484565326213916,1213.0
2019-04-17,1909,3142,5051,962.0,2125,7176,0.29612597547380154,1163.0
2019-04-18,2146,3715,5861,527.0,2403,8264,0.2907792836398838,1876.0
2019-04-19,3019,7289,10308,913.0,5738,16047,0.35757462454041256,4825.0
2019-04-20,5494,6032,11526,2974.0,5544,17070,0.32478031634446397,2570.0
2019-04-09,1551,1905,3456,623.0,1370,4826,0.2838789888106092,747.0
2019-04-10,2015,2502,4517,535.0,1866,6383,0.29233902553658153,1331.0
2019-04-11,1437,3488,4926,327.0,1419,6345,0.22364066193853427,1092.0
2019-04-12,2443,5703,8146,495.0,3834,11980,0.3200333889816361,3339.0
2019-04-13,3515,6718,10233,1174.0,2976,13209,0.22530093118328412,1802.0
2019-04-02,1832,2530,4363,408.0,1627,5991,0.271574027708229,1219.0
2019-04-03,2827,3306,6133,686.0,1923,8056,0.23870407149950348,1237.0
2019-04-04,2027,3862,5889,,1893,7782,0.24325366229760986,
2019-04-05,2197,5180,7378,853.0,3120,10499,0.29717115915801506,2267.0
2019-04-06,4190,6172,10362,1914.0,3572,13934,0.2563513707478111,1658.0
2019-03-26,2212,3034,5247,494.0,1212,6459,0.18764514630747794,718.0
2019-03-27,1735,3822,5557,347.0,2219,7776,0.28536522633744854,1872.0
2019-03-28,3249,4443,7693,421.0,1701,9393,0.18109230277866498,1280.0
2019-03-29,3064,6340,9405,473.0,2243,11648,0.19256524725274726,1770.0
2019-03-30,5086,5453,10540,1361.0,3506,14046,0.24960842944610565,2145.0
2019-03-19,2236,3116,5382,174.0,1641,7023,0.23366082870568133,1467.0
2019-03-20,2215,3405,5621,674.0,2216,7837,0.28276126068648716,1542.0
2019-03-21,3232,4548,7781,481.0,2560,10341,0.24755826322405958,2079.0
2019-03-22,3645,5808,9454,831.0,3320,12774,0.2599029278221387,2489.0
2019-03-23,5170,7597,12767,1735.0,5409,18176,0.29759022887323944,3674.0
2019-03-12,1789,3347,5136,912.0,2034,7170,0.28368200836820084,1122.0
2019-03-13,1536,3598,5134,535.0,2182,7316,0.29825041006014213,1647.0
2019-03-14,2404,5757,8161,458.0,2177,10338,0.2105823176629909,1719.0
2019-03-15,3607,7144,10751,707.0,3889,14640,0.26564207650273225,3182.0
2019-03-16,4218,7232,11450,538.0,2945,14395,0.2045849253212921,2407.0
2019-03-05,2099,3098,5197,410.0,1880,7077,0.26564928642079977,1470.0
2019-03-06,2279,3274,5554,345.0,1512,7066,0.21398245117463913,1167.0
2019-03-07,1807,3408,5215,510.0,2104,7320,0.28743169398907104,1594.0
2019-03-08,2987,5937,8925,647.0,3148,12073,0.26074712167646813,2501.0
2019-03-09,3899,6234,10133,588.0,2464,12592,0.19567979669631513,1876.0
2019-02-26,2056,3079,5135,554.0,1438,6573,0.21877377148942645,884.0
2019-02-27,1622,1802,3424,239.0,1941,5365,0.36178937558247903,1702.0
2019-02-28,1504,4450,5954,533.0,2664,8618,0.30912044557902063,2131.0
2019-03-01,3066,5045,8111,509.0,2192,10303,0.21275356692225567,1683.0
2019-03-02,4033,4685,8719,1269.0,3667,12386,0.29606006781850475,2398.0
2019-02-19,1702,2856,4558,393.0,1146,5704,0.2009116409537167,753.0
2019-02-20,1581,3279,4860,369.0,2295,7156,0.3207098937954164,1926.0
2019-02-21,1968,3386,5354,617.0,1777,7132,0.24915872125630958,1160.0
2019-02-22,2905,5921,8826,686.0,3530,12356,0.2856911621884105,2844.0
2019-02-23,5427,6345,11772,1986.0,4661,16433,0.28363658492058663,2675.0
2019-02-19,1557,2509,4066,383.0,1198,5264,0.2275835866261398,815.0
2019-02-20,1991,2416,4407,292.0,1091,5498,0.19843579483448526,799.0
2019-02-21,1885,4704,6589,448.0,2897,9486,0.30539742778831963,2449.0
2019-02-22,2971,5003,7974,722.0,2364,10339,0.2286488054937615,1642.0
2019-02-23,5335,6906,12241,1455.0,5236,17478,0.2995766105961781,3781.0
2019-02-05,1777,1622,3399,685.0,1076,4475,0.24044692737430168,391.0
2019-02-06,1473,2463,3936,142.0,938,4874,0.19244973327862125,796.0
2019-02-07,1459,3355,4814,450.0,1768,6582,0.2686113643269523,1318.0
2019-02-08,2506,5753,8260,628.0,2275,10535,0.2159468438538206,1647.0
2019-02-09,4813,6301,10484,1230.0,3638,14122,0.2576122362271633,2408.0
2019-01-29,1475,2763,4238,653.0,1877,6115,0.3069501226492232,1224.0
2019-01-30,1691,2190,3881,358.0,1092,4973,0.2195857631208526,734.0
2019-01-31,1060,2866,3926,238.0,1238,5164,0.23973663826491093,1000.0
2019-02-01,1897,6680,8577,612.0,3482,12059,0.28874699394643005,2870.0
2019-02-02,4695,5571,10266,1042.0,3959,14225,0.2783128295254833,2917.0
2019-01-22,1147,3000,4145,254.0,707,4852,0.1457131079967024,453.0
2019-01-23,1687,2091,3778,212.0,1678,5456,0.30755131964809385,1466.0
2019-01-24,1476,2450,3926,310.0,1414,5340,0.2647940074906367,1104.0
2019-01-25,3196,4914,8110,523.0,2895,11005,0.263062244434348,2372.0
2019-01-26,4609,5937,10546,785.0,3056,13602,0.22467284222908396,2271.0
2019-01-15,1330,2362,3692,169.0,964,4656,0.20704467353951891,795.0
2019-01-16,2428,2657,5085,627.0,1342,6427,0.20880659716819666,715.0
2019-01-17,2000,3803,5803,258.0,1770,7573,0.23372507592763767,1512.0
2019-01-18,2518,5261,7779,596.0,2431,10210,0.23809990205680706,1835.0
2019-01-19,3971,5441,9413,1111.0,3824,13237,0.28888721009292134,2713.0
2019-01-08,1659,2345,4004,228.0,968,4971,0.19472943069804868,740.0
2019-01-09,1593,3058,4651,327.0,1027,5678,0.18087354702359987,700.0
2019-01-10,1773,2860,4633,363.0,877,5510,0.15916515426497277,514.0
2019-01-11,2252,5390,7642,446.0,2167,9809,0.220919563666021,1721.0
2019-01-12,4982,6390,11372,2238.0,3891,15264,0.2549135220125786,1653.0
2019-01-02,2304,3531,5835,529.0,1683,7518,0.22386272944932162,1154.0
2019-01-03,3111,3514,6625,896.0,2316,8942,0.25900246029970925,1420.0
2019-01-04,2374,5081,7455,450.0,1701,9156,0.18577981651376146,1251.0
2019-01-05,3570,5590,9160,1062.0,2258,11418,0.1977579260816255,1196.0
